Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
7304,4128,7845,1,79,61,712,101,99,2,2,231,5356,9051,2
9001,1608,253,0,2,85,544,205,208,3,3,92,748,4074,0
8526,2185,2509,1,84,84,2983,7,7,5,5,56,2879,9497,2
4633,4239,4790,0,47,148,4557,96,92,1,1,280,4313,4413,0
2214,3837,5563,0,75,181,3175,205,208,3,3,348,3025,3645,0
8366,2061,2841,0,72,149,2055,26,26,5,5,120,1881,7829,1
7052,414,3401,0,52,129,3523,205,208,3,3,143,3357,9066,0
6252,1437,6080,1,34,147,2947,96,92,1,1,69,5427,4615,1
7283,14,620,1,63,36,5910,205,208,3,3,18,5574,2918,2
2185,3506,4259,0,73,84,4697,192,194,1,1,189,4665,5982,1
6828,3142,3055,1,26,175,5275,172,171,1,1,277,5165,3373,1
404,3701,7841,0,84,37,2486,26,26,5,5,119,1547,7568,0
6001,2007,5625,0,16,92,3317,219,219,0,0,55,3282,8119,1
1114,5082,8141,1,50,112,1613,157,153,4,4,196,1454,8259,1
8756,1611,8235,1,78,68,4657,184,183,0,0,231,4283,8194,2
5068,1248,4465,1,84,132,4162,40,38,5,5,234,4138,2658,1
2917,4571,8507,0,56,41,1663,32,35,3,3,219,6036,6893,0
7994,209,7002,0,11,105,4468,70,207,2,2,241,1552,566,1
8627,1233,7713,1,67,181,2836,176,188,2,2,114,2663,6902,1
9039,3218,4045,0,70,52,771,32,35,3,3,298,5718,7088,1
3758,3843,8699,0,52,154,1997,205,208,3,3,81,1834,4570,2
6093,3398,5293,1,76,37,105,205,208,3,3,327,71,9149,2
1273,2836,5507,0,42,171,828,143,135,0,0,312,949,7094,1
9177,3147,6985,1,44,87,1442,83,82,3,3,179,1269,4143,2
1590,4566,5366,1,66,12,6000,99,94,1,1,185,5759,3547,2
7710,5171,1187,1,75,84,5062,157,153,4,4,304,4691,2982,1
6141,4283,2566,1,68,175,4857,159,149,1,1,98,4851,9262,2
278,2377,8684,1,73,148,3966,152,140,4,4,255,3689,9079,0
1993,1771,7406,0,5,37,5960,143,135,0,0,287,5403,7896,2
8675,387,4227,1,72,131,3838,92,93,1,1,153,996,6878,2
7626,4544,6676,1,76,75,2107,50,74,2,2,352,5650,9829,2
8084,3899,1676,0,88,37,470,188,190,1,1,297,3013,7396,2
8496,1214,6782,1,90,149,1030,32,35,3,3,199,5736,2622,0
4878,4809,1395,0,46,40,5238,205,208,3,3,318,4850,7803,1
8029,4644,1074,1,17,41,2293,77,78,2,2,23,4201,4651,1
5320,4091,3232,1,42,179,309,175,186,0,0,219,257,8322,0
3482,2815,3069,0,68,149,4027,198,200,1,1,69,3736,5826,2
3338,531,7438,0,73,8,983,26,26,5,5,122,352,9035,0
1573,90,8743,1,66,37,4729,205,208,3,3,323,4601,6726,2
6173,3250,1070,0,25,84,1254,205,208,3,3,299,669,8482,1
5395,3596,5296,0,24,154,2638,120,116,2,2,56,2720,6981,1
4410,2514,5143,0,49,37,4806,26,26,5,5,297,3038,1824,0
9674,2998,7113,0,59,37,3431,205,208,3,3,226,3231,7572,2
9585,3334,3567,0,55,160,3247,108,105,4,4,15,3372,4209,0
4397,1191,7209,1,50,98,935,205,208,3,3,318,3152,9320,2
6207,3550,2249,1,13,84,5500,205,208,3,3,80,4919,7824,1
8792,1525,6156,1,48,148,2499,155,155,5,5,66,2359,4864,1
2062,154,8271,0,17,88,1543,43,42,5,5,293,5235,830,0
8311,2244,8988,1,53,25,4026,42,39,1,1,221,1300,7377,1
5870,2056,6649,0,67,37,5440,134,146,4,4,342,4987,5870,1
6136,396,15,0,23,47,5334,101,99,2,2,0,4879,8428,2
3125,3492,7910,0,89,148,2103,10,9,4,4,285,1950,6658,0
8943,175,2707,0,13,84,1696,173,180,4,4,211,1619,6051,2
1725,116,6023,1,30,101,5430,136,126,0,0,114,5039,5856,0
6578,5725,561,1,22,175,183,209,212,5,5,280,10,4612,1
3282,4109,654,1,52,7,2167,10,9,4,4,49,2012,8239,1
497,3797,6841,0,90,166,3715,26,26,5,5,151,5208,8448,1
6982,3611,545,0,74,148,1527,157,153,4,4,110,1377,1314,1
1915,221,2235,0,33,84,5896,205,208,3,3,13,2153,741,1
1608,5628,1846,1,32,36,3874,92,93,1,1,201,1188,2001,0
9270,4703,3228,0,89,191,396,157,153,4,4,24,3801,5755,2
6862,689,5905,0,9,121,5472,205,208,3,3,230,5091,5043,1
621,4506,971,0,89,40,5003,13,15,3,3,25,445,1513,0
4634,5313,7747,1,28,25,5406,139,121,1,1,164,5041,7920,1
8097,5632,2632,1,10,202,2506,43,42,5,5,217,2411,4562,1
0,3499,4462,0,78,173,3842,10,9,4,4,57,4394,9202,2
4826,4691,2111,1,58,25,3536,39,46,4,4,267,3289,3968,1
4362,4943,3240,0,30,68,1933,70,207,2,2,349,3980,4508,0
3534,3092,9005,0,89,75,3448,10,9,4,4,207,3150,4374,0
9065,2723,3479,0,83,148,3965,205,208,3,3,298,4120,3901,2
5470,3634,2800,1,35,37,594,157,153,4,4,141,494,7579,0
3965,2643,8414,1,41,148,1633,46,32,0,0,363,697,697,0
9134,4345,278,1,24,60,5062,157,153,4,4,71,4691,7447,1
6952,1475,342,0,13,121,5072,10,9,4,4,76,4677,3612,1
1394,959,7297,1,88,45,1360,205,208,3,3,54,1224,4029,0
8321,638,244,0,76,37,4668,170,162,2,2,204,4484,716,1
1918,462,2363,1,1,193,2942,10,9,4,4,49,2934,4014,2
9532,2963,7239,0,45,87,377,141,129,3,3,274,2104,9069,0
5576,2122,363,1,42,37,806,170,162,2,2,277,514,1616,2
6063,5167,121,1,32,146,6037,94,98,1,1,67,5875,5681,0
7770,376,7244,0,56,110,1717,70,207,2,2,316,1576,4021,0
5276,4361,4373,1,16,154,5548,157,153,4,4,18,4941,6478,2
8602,3821,7046,0,8,150,2208,50,74,2,2,31,2042,5733,0
4755,5325,6941,0,43,7,2858,157,153,4,4,355,2513,4056,0
2124,1248,3172,1,18,37,2107,50,74,2,2,331,5650,2725,1
1255,5278,4090,1,26,37,3775,10,9,4,4,179,4239,1662,1
9745,4744,126,1,45,147,394,10,9,4,4,91,626,8787,0
3914,2169,4383,1,72,75,3817,104,101,1,1,290,2250,2016,2
292,1929,2673,0,70,7,4817,205,208,3,3,253,4735,478,0
8590,1937,8581,0,20,37,2905,43,42,5,5,208,2965,9707,0
3632,3272,8221,1,38,92,5391,205,208,3,3,183,2898,498,2
6787,5094,8170,1,84,26,2498,25,23,3,3,195,4454,2945,2
8035,3190,5365,0,60,198,3721,34,45,0,0,238,3567,9214,2
4413,1206,5007,1,82,181,4177,32,35,3,3,245,5990,1226,2
206,2390,7133,0,73,37,3117,70,207,2,2,194,616,1290,0
1048,3056,6526,0,28,154,3333,205,208,3,3,133,297,8781,1
3133,5540,2040,1,18,148,4621,205,208,3,3,9,4353,8609,1
2353,790,5390,0,34,84,552,68,68,2,2,279,1382,9838,2
4441,705,4603,1,36,154,3023,158,156,1,1,186,2866,7303,2
6424,5361,2903,1,33,25,1687,26,26,5,5,181,0,9659,0
2064,4159,6239,0,68,37,2508,26,26,5,5,292,2395,6370,2
6500,1937,7452,0,28,154,799,108,105,4,4,249,360,7726,1
4996,3659,6885,0,56,149,4029,157,153,4,4,202,3840,6302,2
3862,4336,3444,1,1,148,6072,42,39,1,1,335,6012,7562,2
2629,1230,271,0,38,84,5175,205,208,3,3,282,4758,7938,2
4672,429,2054,1,42,175,3977,203,205,2,2,161,3715,1276,2
2889,4941,4399,1,11,181,265,205,208,3,3,313,57,2787,2
3077,4949,1645,1,56,191,1135,33,41,1,1,185,795,4201,0
9104,1151,552,1,81,191,3139,10,9,4,4,136,2947,9984,0
2033,365,4834,1,58,150,5594,170,162,2,2,142,5188,8555,2
5858,4395,5942,0,65,54,2944,205,208,3,3,249,3532,7318,2
5545,2460,4485,1,78,79,4675,205,208,3,3,33,4643,1680,1
698,5694,687,1,13,37,1505,205,208,3,3,98,925,3211,2
1911,2196,1445,1,47,37,4615,40,38,5,5,13,5347,9221,0
6561,3224,4970,1,64,37,5702,197,197,4,4,8,5352,3998,2
7785,1379,2246,1,12,84,719,7,7,5,5,33,1450,8214,1
2471,4553,5261,1,74,154,5709,26,26,5,5,113,0,3337,2
8530,1382,5496,0,71,149,1585,157,153,4,4,291,1428,7694,0
2335,4243,5720,0,55,154,3739,192,194,1,1,322,2637,7028,0
283,4274,4550,1,63,191,5710,170,162,1,1,180,5388,5960,2
4015,4827,8454,1,29,37,1192,154,152,3,3,334,3834,5772,1
8566,1054,6625,0,18,191,4972,157,153,4,4,120,4578,2285,2
2702,1576,6728,0,79,37,4426,77,78,2,2,32,2318,770,0
4246,1061,157,1,70,150,2871,173,180,4,4,50,2738,4552,0
1810,4453,7926,1,48,22,1520,26,26,5,5,151,3092,1699,2
8281,3317,5919,1,54,8,3732,158,156,1,1,296,5568,4460,2
9777,4423,4180,1,28,37,5741,45,49,3,3,94,1113,377,2
5514,2345,6987,1,45,89,2847,122,115,0,0,80,132,7581,2
3227,2302,4968,0,61,25,4344,174,174,0,0,162,4087,2162,1
5853,5438,8529,0,11,52,4999,142,120,1,1,86,4699,458,2
2004,3193,3952,0,15,84,214,86,86,5,5,196,3491,9082,1
1316,5161,5347,0,29,36,538,70,207,2,2,129,406,8519,0
9248,4787,7817,1,18,92,5979,104,101,1,1,326,2719,4090,2
8528,475,4888,1,22,32,3035,205,208,3,3,296,2839,693,0
3057,2713,8135,1,26,32,275,205,208,3,3,127,5155,1381,1
8482,5150,6583,0,37,85,4623,151,137,1,1,228,4392,4104,2
7241,2560,2794,0,66,61,1205,205,208,3,3,44,1122,6116,2
3169,4316,3309,0,57,37,3702,10,9,4,4,230,5315,4899,2
2881,1693,2585,1,25,149,1540,88,88,3,3,205,3690,7150,0
2158,2469,6632,1,78,8,2711,1,0,1,1,295,2532,8298,0
3436,5580,4651,1,53,146,5244,26,26,5,5,80,4228,7172,1
7725,391,3052,1,33,190,3639,46,32,0,0,292,3371,3792,2
7487,2469,6807,1,13,87,2759,205,208,3,3,24,2244,5777,2
2165,4299,992,1,88,112,4977,157,153,4,4,280,4815,9602,0
7555,3426,651,0,74,37,3047,70,207,2,2,119,3049,8120,0
1101,3517,6856,1,10,149,1433,32,35,3,3,30,5868,589,1
2366,5565,405,0,23,154,1078,205,208,3,3,63,896,3673,0
900,3609,6767,0,73,84,2779,32,35,3,3,363,5819,7064,2
896,5117,3075,1,77,84,26,92,93,1,1,153,4407,1477,0
8823,1355,4528,0,23,37,922,205,208,3,3,9,865,4567,0
4398,5003,4396,0,79,84,4965,203,205,2,2,133,4526,2981,0
3651,1543,5218,1,47,84,843,10,9,4,4,310,817,1363,0
9789,2049,1811,1,74,154,2505,7,7,5,5,99,2376,9086,0
8767,2582,4873,1,62,148,282,205,208,3,3,257,269,2443,2
3204,311,2222,0,11,148,1994,205,208,3,3,361,1768,6090,2
7385,3199,2576,1,68,84,6002,157,153,4,4,279,2697,2881,2
175,4920,3239,0,33,168,2487,26,26,5,5,262,3935,8679,1
8389,5101,329,0,59,154,468,98,95,1,1,127,649,3101,1
9961,5455,751,1,81,37,1469,10,9,4,4,215,1154,4451,0
3880,2043,5891,1,49,84,2998,68,68,2,2,53,3037,77,1
4895,5608,2467,1,2,37,3199,68,68,2,2,114,3065,6139,0
1213,5325,8505,0,19,187,3776,77,78,2,2,62,2379,206,0
1031,4054,2080,0,88,168,5839,115,110,1,1,58,5456,6013,0
9052,4062,321,1,49,45,3267,92,93,1,1,197,3004,4346,0
3417,1964,4053,0,49,84,1109,205,208,3,3,315,956,7812,0
8405,4206,8233,1,65,84,2605,157,153,4,4,94,2608,1283,0
7153,4174,297,0,53,175,5061,202,193,0,0,322,3105,9882,0
3779,3169,5143,0,64,154,4211,199,198,3,3,180,4063,8816,1
2749,1555,8928,1,53,85,842,205,208,3,3,361,849,2198,1
6322,2514,1996,0,41,199,2238,131,136,1,1,239,3871,3431,2
4884,2321,8678,0,60,166,1581,10,9,4,4,55,1460,4621,0
2979,504,7460,1,71,84,5819,205,208,3,3,93,3708,3061,0
2131,4728,5309,0,11,37,5606,101,99,2,2,37,5225,1474,2
9002,2144,7799,0,61,196,2905,43,42,5,5,327,2965,9857,0
8696,3825,2935,0,80,92,5343,10,9,4,4,293,5692,9485,1
3101,2256,1568,0,45,70,1324,157,153,4,4,57,1138,7617,0
5486,1238,1273,1,56,150,3231,170,162,2,2,325,1909,2329,2
2671,4498,3218,1,48,132,1083,211,215,3,3,182,4743,2514,1
1842,4559,3308,1,10,112,3735,32,35,3,3,196,5745,8265,1
7367,2295,4169,0,19,84,403,50,74,2,2,110,567,6531,0
5490,4260,7920,1,82,37,5884,32,35,3,3,103,6011,806,2
690,3408,3794,1,6,84,509,164,158,2,2,219,736,3069,1
639,4084,7781,0,29,148,4865,205,208,3,3,196,3267,3809,0
1568,1099,6998,1,19,100,3910,205,208,3,3,325,5672,6215,1
7723,1461,328,0,18,76,4499,92,93,1,1,308,5059,5430,2
1749,284,4587,1,65,181,35,153,148,1,1,226,199,8486,2
8378,349,3555,0,21,183,108,209,212,5,5,178,3334,9698,1
9499,3203,8720,1,76,154,480,41,34,0,0,340,3847,4051,0
3302,2002,2156,0,80,147,5982,10,9,4,4,27,5827,602,0
3349,4357,4146,0,48,37,4057,32,35,3,3,131,5876,4613,1
887,4303,184,1,53,37,1392,96,92,1,1,74,1212,9914,2
1426,2931,3777,1,15,143,3929,26,26,5,5,4,0,916,0
9671,2576,7616,1,53,162,2058,55,2,0,0,294,1413,6205,0
4762,3257,529,0,42,84,2403,26,26,5,5,100,2321,1675,0
6144,3925,1784,0,77,105,867,90,87,3,3,80,770,4308,1
9363,4903,3702,1,74,37,1004,205,208,3,3,308,3947,9911,2
3487,3325,198,1,39,175,4601,205,208,3,3,169,5583,1206,2
6380,4663,5160,0,34,90,5546,209,212,5,5,255,5166,8409,2
974,2417,403,1,39,84,5678,213,211,4,4,282,5419,2729,0
8134,4322,525,0,15,143,1005,205,208,3,3,5,873,8732,1
2956,1095,4040,1,14,92,3266,92,93,1,1,203,3309,7205,2
3158,958,5246,0,38,181,3671,62,63,0,0,215,3389,2562,1
3265,3436,7513,0,34,84,786,50,74,2,2,343,5298,9366,1
6067,2594,7165,1,78,154,4970,107,33,1,1,309,2639,8494,2
7525,4309,8120,1,19,84,2186,205,208,3,3,303,4126,2539,2
5123,70,7309,0,6,199,5885,32,35,3,3,179,5986,3953,2
2734,3558,3248,0,38,32,3583,205,208,3,3,108,558,1324,1
866,748,5358,1,30,169,1654,215,169,4,4,199,1556,2404,1
3187,5551,2435,1,84,168,1723,205,208,3,3,12,1535,4557,1
6369,558,747,1,61,154,888,155,155,5,5,168,5191,6463,2
6974,2449,6233,0,3,37,3931,170,162,1,1,103,3663,8095,2
8295,5109,3895,1,65,84,4426,77,78,2,2,6,2318,8111,2
6248,4246,4096,0,13,44,1112,3,5,3,3,285,304,3940,0
9188,329,7681,0,49,154,947,26,26,5,5,155,2178,6860,2
1633,5075,7124,1,12,149,5531,10,9,4,4,4,5151,8048,2
9344,3238,6575,0,77,37,2311,205,208,3,3,119,5474,2003,0
2937,5496,3372,1,87,181,1509,205,208,3,3,11,1481,1049,0
56,2251,7144,0,35,162,4048,150,147,2,2,252,3825,2475,2
6508,5706,4132,0,46,37,3859,130,122,0,0,3,3562,2797,2
105,1567,8252,0,48,92,1048,42,39,1,1,61,882,2749,1
5683,4112,7273,1,53,92,6088,170,162,1,1,133,6091,3339,0
4675,3051,5251,0,21,140,5371,26,26,5,5,328,1618,2041,0
8065,152,4361,0,58,37,497,205,208,3,3,207,5496,4079,0
224,580,4418,1,48,37,345,205,208,3,3,117,294,3734,1
8567,815,2488,1,24,147,5687,110,165,3,3,114,3536,5057,0
8006,3255,8319,1,72,149,508,143,135,0,0,303,421,7351,2
2230,99,3705,0,37,101,1326,205,208,3,3,124,1328,94,2
3318,3134,371,0,80,37,3274,101,99,2,2,176,3440,8276,1
7528,1278,3819,0,54,148,2714,132,132,1,1,168,1997,585,1
5953,3733,7745,0,18,94,4324,90,87,3,3,194,3885,4743,1
7273,5079,145,0,34,154,4688,157,153,4,4,16,4508,9680,0
7965,570,3154,1,90,87,4397,209,212,5,5,180,4080,3931,2
7974,3881,8329,0,67,70,17,45,49,3,3,338,4669,5655,1
1456,4598,8589,0,45,75,184,205,208,3,3,327,3838,1161,2
5878,3302,3742,0,83,84,5203,92,93,1,1,126,5025,6612,2
3831,460,445,0,70,185,829,209,212,5,5,98,1096,2522,2
1715,1715,4324,0,46,7,380,182,181,0,0,357,478,3448,1
5499,3088,4175,0,71,108,4928,42,39,1,1,148,4866,7163,0
2905,3236,676,0,13,175,4166,209,212,5,5,216,3922,2550,1
7007,1265,6412,1,9,154,1549,43,42,5,5,173,1360,2325,2
1277,1229,5219,0,53,61,1554,58,58,0,0,295,158,5456,2
5751,3818,372,0,82,37,995,42,39,1,1,197,1134,8625,0
3345,2859,2789,1,23,149,5115,37,189,2,2,361,39,5884,2
2773,2493,1371,0,55,37,6036,170,162,2,2,301,2385,8918,2
7168,1151,3852,1,68,7,1961,10,9,4,4,139,1820,5029,1
3664,4019,3892,0,16,70,2872,205,208,3,3,77,2739,2187,1
7342,4485,79,0,83,149,192,43,42,5,5,30,58,3861,2
4168,1851,2318,1,17,125,1485,10,9,4,4,93,1205,4778,2
923,2170,2282,1,89,175,1840,32,35,3,3,105,5912,576,0
7954,2696,7212,0,9,90,4207,205,208,3,3,346,329,5638,1
9734,4993,8238,0,87,61,2,61,184,2,2,338,2807,1373,2
6595,4874,190,1,56,137,1,26,26,5,5,185,5182,7046,2
3678,1948,7810,1,23,148,925,164,158,2,2,271,774,1172,0
1985,1743,1724,0,24,37,5582,170,162,2,2,125,4451,8170,0
4898,3855,4693,0,61,37,5866,10,9,4,4,293,4821,4962,2
9055,624,3676,1,23,25,2572,92,93,1,1,139,2462,9027,2
5024,3961,8951,0,34,95,2625,219,219,0,0,77,854,5332,0
626,636,7550,1,52,37,4835,205,208,3,3,112,4793,9800,1
2606,3616,1619,1,79,175,1076,132,132,1,1,26,984,9345,1
5566,1515,6124,1,22,150,5857,205,208,3,3,81,1417,7328,0
2691,1835,1341,1,81,121,5399,10,9,4,4,255,5690,3120,2
7894,4545,1841,1,78,147,3108,205,208,3,3,357,2869,1125,2
1129,4414,5370,0,78,84,1921,149,138,2,2,173,1785,9406,1
9870,875,399,1,31,148,2673,142,120,1,1,75,2517,4812,0
4967,3759,6396,1,10,84,3427,205,208,3,3,11,3455,8110,0
3764,2865,4983,1,52,148,167,127,118,0,0,193,5485,2155,0
7197,3941,543,0,49,37,3067,141,129,3,3,164,5291,5684,0
2319,2072,8368,1,60,12,2140,43,42,5,5,140,2087,8465,2
6744,1011,9004,1,81,154,3684,157,153,4,4,312,2932,4375,0
4550,997,3859,0,7,37,5218,10,9,4,4,11,3125,4725,2
8017,3905,3831,0,21,92,3140,205,208,3,3,93,2773,4913,0
5611,5546,1326,1,8,37,3975,205,208,3,3,155,830,7249,1
588,2082,8733,0,81,130,1023,112,107,1,1,248,901,3144,0
7474,5449,5614,0,39,92,1658,205,208,3,3,317,1533,1212,0
6568,2114,5846,0,39,37,1749,32,35,3,3,314,5989,319,1
9290,925,925,0,61,84,4569,205,208,3,3,332,160,1977,2
7464,5283,4938,0,69,37,2453,204,204,0,0,315,2352,4052,2
5569,1309,2858,1,11,140,1352,141,129,3,3,167,511,3757,0
7593,4017,7174,0,18,194,3607,205,208,3,3,357,1797,8314,0
1674,4305,8437,1,33,148,3475,58,58,0,0,128,3387,4364,1
8096,3411,3249,0,55,25,2749,205,208,3,3,176,2255,2641,0
2580,3842,6962,0,19,148,2636,63,67,2,2,120,2438,5126,1
3928,1927,1711,0,35,194,3799,62,63,0,0,126,3531,9662,1
5314,1594,483,1,14,162,3487,205,208,3,3,133,1275,7505,1
2816,2766,3726,0,41,75,4478,70,207,2,2,53,3711,3752,0
6584,5233,3008,0,3,154,4135,205,208,3,3,346,3996,397,1
5069,4916,7037,0,10,149,5727,26,26,5,5,286,3370,6334,2
3618,4117,3225,1,41,150,5056,170,162,2,2,270,1034,2712,1
9856,4003,2568,1,25,37,910,10,9,4,4,183,1027,6019,1
2497,5063,4463,1,61,154,2768,63,67,2,2,215,2709,7614,0
1278,4734,234,0,39,37,3513,26,26,5,5,97,3320,8966,1
3959,4872,4996,1,26,107,3916,99,94,1,1,143,3637,6194,2
3533,5113,2360,1,2,5,4891,205,208,3,3,342,4568,4593,0
9024,2105,375,0,10,61,5453,44,47,3,3,290,4846,3037,0
9076,1612,8896,1,33,37,5711,32,35,3,3,104,5963,6632,2
6920,3422,765,0,60,37,1182,205,208,3,3,45,981,1273,2
6040,3962,3426,0,62,25,4770,10,9,4,4,316,4732,2805,2
8500,4837,7852,0,50,154,2715,29,25,0,0,191,2534,330,0
4263,3652,291,0,86,148,879,157,153,4,4,16,1001,9783,0
7399,1615,4976,0,62,37,3951,173,180,4,4,254,1918,2948,0
9148,4847,1583,0,76,84,852,26,26,5,5,312,4234,5289,0
8936,1882,8,1,8,148,355,175,186,0,0,339,1863,5428,1
3786,1495,917,0,43,45,2956,101,99,2,2,322,2926,9523,1
983,729,3211,0,22,175,5490,55,2,0,0,247,4953,1433,1
7024,4480,706,1,35,37,3822,152,140,4,4,303,3617,8391,0
6887,3303,4583,1,55,37,6055,205,208,3,3,198,328,9228,0
1968,4765,2026,0,47,84,4190,32,35,3,3,353,5968,8176,0
1793,4283,1747,1,54,154,5532,205,208,3,3,199,4903,2832,0
5281,1662,2944,1,65,75,1465,205,208,3,3,4,1292,3554,1
3991,1127,4010,1,4,45,4437,216,218,1,1,242,2179,3591,2
535,3337,6162,1,62,148,4558,205,208,3,3,21,4443,347,1
2809,3696,2218,0,35,25,227,127,118,0,0,104,183,8249,1
5378,191,330,0,75,143,1863,198,200,1,1,161,1920,5770,0
600,601,8599,1,45,8,1265,205,208,3,3,127,1043,3795,2
2326,278,2193,0,7,60,4063,123,134,0,0,110,3870,6130,0
7544,355,300,0,48,41,2811,10,9,4,4,105,2572,3186,0
9387,3129,3961,1,80,52,5222,192,194,1,1,16,5304,8118,1
3668,156,473,1,49,181,5351,213,211,4,4,170,3894,6667,2
7888,2080,1153,1,35,25,3328,105,104,0,0,330,3335,8967,2
9124,3476,76,0,60,12,2057,26,26,5,5,165,1847,7915,2
6647,2332,1305,1,83,34,3347,205,208,3,3,303,3611,3767,2
4298,4141,3015,0,37,149,1986,27,12,3,3,99,1614,7567,0
9399,310,4407,0,15,46,714,10,9,4,4,288,712,5388,1
3654,793,6999,1,69,25,4662,205,208,3,3,44,4409,3478,0
9981,2698,3312,1,1,148,2754,205,208,3,3,67,3955,5952,1
1818,1247,4636,0,12,84,2672,130,122,0,0,191,2629,226,0
9698,771,7568,1,21,172,5489,16,30,0,0,228,5162,4535,0
5405,677,6774,0,86,38,3925,6,4,0,0,140,3613,704,2
9265,297,2414,1,21,2,1080,7,7,5,5,213,2044,6268,2
6256,4438,6055,1,25,42,2560,10,9,4,4,40,2471,2247,0
4561,3726,8211,0,63,84,2944,205,208,3,3,280,3532,1523,1
7658,2753,2729,1,2,92,493,205,208,3,3,199,339,613,1
6491,982,5523,0,5,201,79,96,92,1,1,118,131,2696,1
6716,5239,5288,0,69,22,2322,96,92,1,1,218,2205,2686,0
1443,211,8074,1,77,154,1391,153,148,1,1,72,731,5054,1
6041,3945,2163,0,55,112,5971,42,39,1,1,289,5613,9129,2
1543,4541,2283,1,2,37,5160,176,188,2,2,305,3675,439,2
1232,823,7400,0,2,125,1772,164,158,2,2,140,3799,3052,0
9486,5407,8540,0,36,127,1651,10,9,4,4,255,1508,6950,2
972,33,2104,1,43,27,1622,205,208,3,3,80,1461,7761,2
2973,3371,4398,1,25,61,5601,156,70,4,4,165,5203,1093,2
7336,2376,7699,0,55,84,4261,170,162,2,2,186,4952,884,2
7903,2722,6440,1,27,201,4556,61,184,2,2,104,4312,2223,1
9920,262,244,0,3,148,15,92,93,1,1,0,3245,2082,2
7073,2242,2582,1,35,154,217,42,39,1,1,282,195,958,0
4991,3960,5689,0,2,144,6005,112,107,1,1,15,5749,6477,1
4682,3208,1446,1,89,84,142,205,208,3,3,147,212,3926,1
9031,2228,554,1,66,148,5726,96,92,1,1,312,5381,921,0
8525,2323,3747,0,89,148,3254,147,143,0,0,254,3133,269,1
9192,1337,4121,1,69,70,1838,139,121,1,1,261,1677,5200,2
6425,1389,8924,1,77,25,504,62,63,0,0,311,412,4748,0
9926,2393,390,0,39,37,662,10,9,4,4,150,3705,2977,0
2656,227,6843,1,63,37,5195,157,153,4,4,261,5261,7481,2
3970,470,3093,0,20,194,2964,157,153,4,4,315,2938,2548,1
4114,2600,7039,1,12,148,1007,10,9,4,4,40,1106,4481,2
1155,2790,1598,1,21,150,47,164,158,2,2,305,877,6896,1
2060,3091,8637,0,51,149,487,213,211,4,4,210,5414,9415,0
1486,3777,5179,0,73,181,4807,43,42,5,5,221,1758,2191,0
803,2042,5417,1,68,61,2250,205,208,3,3,257,2100,8908,1
2205,1424,5646,0,2,84,3031,150,147,2,2,34,2907,7206,1
5601,450,3751,1,60,56,5764,170,162,2,2,192,5407,3093,1
9293,3941,5991,0,65,52,187,127,118,0,0,222,2107,3560,1
1401,5675,738,0,36,37,2549,92,93,1,1,70,413,9090,1
6576,2824,6253,1,43,149,5412,205,208,3,3,49,2700,574,1
2541,993,6475,0,18,25,787,61,184,2,2,305,4321,1143,2
7533,698,5265,0,44,61,1131,205,208,3,3,232,1095,2065,1
5835,2408,3169,0,58,191,5599,205,208,3,3,136,79,2931,1
243,1278,5904,1,12,10,2041,100,91,2,2,190,1888,2367,2
2215,4776,4371,1,34,154,2808,157,153,4,4,256,2509,4296,1
2289,1596,4813,0,71,154,1543,43,42,5,5,27,5235,4409,2
4899,4202,6217,1,20,194,5741,45,49,3,3,101,1113,5745,2
6062,3347,3885,1,56,45,2988,205,208,3,3,259,3011,7221,0
1807,97,1196,0,30,61,5450,125,133,2,2,37,4990,2366,1
5820,4705,8088,0,84,199,3733,104,101,1,1,12,3568,1966,2
7627,2704,2587,0,8,84,1421,157,153,4,4,158,1266,9739,1
4334,1758,7355,0,45,37,1942,62,63,0,0,45,1707,2933,1
5712,5235,3170,1,17,92,2823,170,162,2,2,103,2698,882,2
4257,939,3612,0,52,84,4389,83,82,3,3,24,3901,9174,1
8949,2578,8747,0,60,42,5502,168,161,2,2,255,4950,5760,0
5988,1908,6770,1,69,37,1477,32,35,3,3,290,1323,8822,1
6926,2657,1970,0,40,25,2797,34,45,0,0,211,2741,8515,0
5970,4663,8281,0,73,181,661,108,105,4,4,219,5119,8649,1
8028,3758,6609,1,14,37,5870,205,208,3,3,36,5594,3036,1
8821,1624,8562,0,3,144,4171,142,120,1,1,80,3930,1028,0
1263,3227,3409,0,80,84,5100,205,208,3,3,125,1722,8760,0
2792,5143,4441,0,64,75,5028,32,35,3,3,91,6006,7582,2
5497,4537,8425,0,8,134,801,142,120,1,1,114,707,9685,0
7699,3828,4308,0,89,81,5698,50,74,2,2,86,5338,6762,0
6351,3892,2191,0,72,84,5700,64,66,4,4,306,5351,9738,2
9988,2250,5139,0,80,37,3723,205,208,3,3,224,1659,6492,1
3849,1781,7966,1,77,37,1748,32,35,3,3,193,6033,7996,1
4282,5612,8298,1,81,121,3707,202,193,0,0,281,3429,2799,1
4468,4346,1596,0,1,12,5422,136,126,0,0,216,4993,6642,2
5837,5212,3540,1,22,37,2653,205,208,3,3,273,492,9840,2
9974,5565,7592,0,55,175,1875,141,129,3,3,224,4877,7319,2
